date,nav,cash,leaps_value,open_positions,qqq_price,vix,regime,hmm_p_bull,total_return_pct
2021-06-01,30777.01,21163.4,14608.98,3,323.39,17.9,BULL_STRONG,1.0,23.11
2021-06-02,30725.48,21163.4,14691.24,3,324.02,17.5,BULL_STRONG,1.0,22.9
2021-06-03,30866.41,21163.4,13934.16,3,320.65,18.0,BULL_STRONG,1.0,23.47
2021-06-04,30548.81,21163.4,15035.92,3,326.09,16.4,BULL_STRONG,1.0,22.2
2021-06-07,32493.42,26046.63,11681.81,3,327.06,16.4,BULL_STRONG,1.0,29.97
2021-06-08,32650.06,26046.63,11896.22,3,327.21,17.1,BULL_STRONG,1.0,30.6
2021-06-09,32853.64,26046.63,12143.11,3,327.29,17.9,BULL_STRONG,1.0,31.41
2021-06-10,32272.27,26046.63,12407.19,3,330.7,16.1,BULL_STRONG,1.0,29.09
2021-06-11,32128.11,26046.63,12481.22,3,331.57,15.6,BULL_STRONG,1.0,28.51
2021-06-14,32156.99,26046.63,13407.14,3,334.74,16.4,BULL_STRONG,1.0,28.63
2021-06-15,32408.39,26046.63,13050.33,3,332.56,17.0,BULL_STRONG,1.0,29.63
2021-06-16,32746.23,26046.63,13073.74,3,331.34,18.1,BULL_STRONG,1.0,30.98
2021-06-17,32438.09,23182.6,13937.89,3,335.55,17.8,BULL_STRONG,1.0,29.75
2021-06-18,32914.32,23182.6,14136.58,3,332.92,20.7,BULL_STRONG,1.0,31.66
2021-06-21,32531.83,23182.6,13807.86,3,334.99,17.9,BULL_STRONG,1.0,30.13
2021-06-22,32362.41,23182.6,14240.15,3,338.11,16.7,BULL_STRONG,1.0,29.45
2021-06-23,32321.34,23182.6,14191.75,3,338.27,16.3,BULL_STRONG,1.0,29.29
2021-06-24,32264.05,23182.6,14622.22,3,340.37,16.0,BULL_STRONG,1.0,29.06
2021-06-25,32221.35,23182.6,14430.98,3,339.95,15.6,BULL_STRONG,1.0,28.89
2021-06-28,32201.38,27856.52,8896.6,2,344.08,15.8,BULL_STRONG,1.0,28.81
2021-06-29,32211.2,27856.52,9139.78,2,345.33,16.0,BULL_STRONG,1.0,28.84
2021-06-30,32196.34,27856.52,9011.7,2,344.78,15.8,BULL_STRONG,1.0,28.79
2021-07-01,32134.39,27856.52,8964.13,2,344.92,15.5,BULL_STRONG,1.0,28.54
2021-07-02,31948.21,27856.52,9537.14,2,348.88,15.1,BULL_STRONG,1.0,27.79
2021-07-06,32120.52,27856.52,10003.73,2,350.39,16.4,BULL_STRONG,1.0,28.48
2021-07-07,32052.64,29396.09,5206.53,1,351.13,16.2,BULL_STRONG,1.0,28.21
2021-07-08,32256.84,25466.51,9147.29,1,349.0,19.0,BULL_STRONG,1.0,29.03
2021-07-09,31788.67,26768.85,8876.88,2,351.18,16.2,BULL_STRONG,1.0,27.15
2021-07-12,31781.64,26768.85,9072.24,2,352.56,16.2,BULL_STRONG,1.0,27.13
2021-07-13,31941.07,26768.85,9257.21,2,352.56,17.1,BULL_STRONG,1.0,27.76
2021-07-14,31806.25,26768.85,9192.76,2,353.19,16.3,BULL_STRONG,1.0,27.23
2021-07-15,31962.69,26768.85,8936.18,2,350.71,17.0,BULL_STRONG,1.0,27.85
2021-07-16,32257.92,26768.85,8803.12,2,347.87,18.5,BULL_STRONG,1.0,29.03
2021-07-19,33062.0,26768.85,9263.98,2,345.02,22.5,BULL_STRONG,1.0,32.25
2021-07-20,32496.66,26768.85,9222.58,2,349.02,19.7,BULL_STRONG,1.0,29.99
2021-07-21,32132.88,26768.85,9240.0,2,351.72,17.9,BULL_STRONG,1.0,28.53
2021-07-22,32047.8,25385.4,9547.85,2,354.04,17.7,BULL_STRONG,1.0,28.19
2021-07-23,32008.98,25385.4,10101.69,2,358.18,17.2,BULL_STRONG,1.0,28.04
2021-07-26,32093.13,25385.4,10199.26,2,358.46,17.6,BULL_STRONG,1.0,28.37
2021-07-27,32359.34,25385.4,9921.9,2,354.51,19.4,BULL_STRONG,1.0,29.44
2021-07-28,32231.78,25385.4,9918.48,2,355.87,18.3,BULL_STRONG,1.0,28.93
2021-07-29,32159.04,25385.4,9893.12,2,356.5,17.7,BULL_STRONG,1.0,28.64
2021-07-30,32252.19,21531.67,13550.34,2,354.65,18.2,BULL_STRONG,1.0,29.01
2021-08-02,32648.75,23184.13,13940.94,3,354.68,19.5,BULL_STRONG,1.0,30.59
2021-08-03,32289.12,23184.13,13931.78,3,356.83,18.0,BULL_STRONG,1.0,29.16
2021-08-04,32280.17,23184.13,14015.09,3,357.34,18.0,BULL_STRONG,1.0,29.12
2021-08-05,32058.2,23184.13,14298.55,3,359.61,17.3,BULL_STRONG,1.0,28.23
2021-08-06,31830.7,23184.13,13570.22,3,358.03,16.1,BULL_STRONG,1.0,27.32
2021-08-09,31990.32,23184.13,13877.25,3,358.69,16.7,BULL_STRONG,1.0,27.96
2021-08-10,32085.07,23184.13,13471.29,3,356.85,16.8,BULL_STRONG,1.0,28.34
2021-08-11,31951.47,23184.13,13124.44,3,356.24,16.2,BULL_STRONG,1.0,27.81
2021-08-12,31759.62,22914.27,13232.14,3,357.53,15.6,BULL_STRONG,1.0,27.04
2021-08-13,31733.77,22914.27,13476.49,3,358.78,15.4,BULL_STRONG,1.0,26.94
2021-08-16,31936.47,22914.27,13697.81,3,358.94,16.1,BULL_STRONG,1.0,27.75
2021-08-17,32413.99,22914.27,13526.15,3,355.78,17.9,BULL_STRONG,1.0,29.66
2021-08-18,33323.15,22914.27,13981.48,3,352.35,21.6,BULL_STRONG,1.0,33.29
2021-08-19,33392.95,22914.27,14362.01,3,354.05,21.7,BULL_STRONG,1.0,33.57
2021-08-20,32613.94,22914.27,14132.55,3,357.72,18.6,BULL_STRONG,1.0,30.46
2021-08-23,32151.07,22914.27,14909.28,3,363.07,17.1,BULL_STRONG,1.0,28.6
2021-08-24,32135.99,27199.73,8854.18,2,364.18,17.2,BULL_STRONG,1.0,28.54
2021-08-25,32035.34,27199.73,8799.55,2,364.6,16.8,BULL_STRONG,1.0,28.14
2021-08-26,32564.85,27199.73,8981.26,2,362.28,18.8,BULL_STRONG,1.0,30.26
2021-08-27,31915.9,27199.73,8865.31,2,365.8,16.4,BULL_STRONG,1.0,27.66
2021-08-30,31716.35,27199.73,9417.19,2,369.91,16.2,BULL_STRONG,1.0,26.87
2021-08-31,31793.92,27199.73,9434.01,2,369.61,16.5,BULL_STRONG,1.0,27.18
2021-09-01,31684.85,27199.73,9435.45,2,370.22,16.1,BULL_STRONG,1.0,26.74
2021-09-02,31758.08,27199.73,9472.39,2,370.05,16.4,BULL_STRONG,1.0,27.03
2021-09-03,31707.88,27199.73,9641.42,2,371.18,16.4,BULL_STRONG,1.0,26.83
2021-09-07,32067.03,27199.73,10098.54,2,371.71,18.1,BULL_STRONG,1.0,28.27
2021-09-08,32083.47,27199.73,9855.24,2,370.42,18.0,BULL_STRONG,1.0,28.33
2021-09-09,32336.13,26182.32,9858.56,2,369.14,18.8,BULL_STRONG,1.0,29.34
2021-09-10,32824.55,26182.32,9976.17,2,366.34,21.0,BULL_STRONG,1.0,31.3
2021-09-13,32542.53,26182.32,9520.16,2,366.09,19.4,BULL_STRONG,1.0,30.17
2021-09-14,32588.32,26182.32,9383.26,2,365.05,19.5,BULL_STRONG,1.0,30.35
2021-09-15,32278.92,26182.32,9459.53,2,367.76,18.2,BULL_STRONG,0.99,29.12
2021-09-16,32375.62,25793.71,9610.32,2,368.01,18.7,BULL_STRONG,0.96,29.5
2021-09-17,32681.23,25793.71,9495.9,2,363.65,20.8,BULL_STRONG,0.8,30.72
2021-09-20,33396.72,22836.52,14881.65,2,356.14,25.7,BULL_MODERATE,0.48,33.59
2021-09-21,32995.91,24866.78,14401.15,3,356.58,24.4,BULL_STRONG,0.49,31.98
2021-09-22,31965.73,24866.78,13661.23,3,359.91,20.9,BULL_STRONG,0.82,27.86
2021-09-23,31220.37,24866.78,13473.91,3,363.23,18.6,BULL_STRONG,0.97,24.88
2021-09-24,30958.32,24866.78,13202.99,3,363.57,17.8,BULL_STRONG,0.99,23.83
2021-09-27,31410.01,24866.78,12935.18,3,360.67,18.8,BULL_STRONG,0.99,25.64
2021-09-28,32953.52,24866.78,12663.63,3,350.46,23.2,BULL_STRONG,0.97,31.81
2021-09-29,32793.0,24866.78,12261.56,3,349.89,22.6,BULL_STRONG,0.96,31.17
2021-09-30,32991.43,24866.78,12236.29,3,348.6,23.1,BULL_STRONG,0.96,31.97
2021-10-01,32430.43,24866.78,11814.79,3,350.76,21.1,BULL_STRONG,0.98,29.72
2021-10-04,33041.37,21896.73,11144.64,3,343.4,23.0,BEAR,0.99,32.17
2021-10-05,33220.54,21896.73,11323.81,3,348.04,21.3,BEAR,1.0,32.88
2021-10-06,33506.32,27011.44,11617.09,3,350.27,21.0,BULL_STRONG,1.0,34.03
2021-10-07,33051.97,27011.44,11656.69,3,353.48,19.5,BULL_STRONG,1.0,32.21
2021-10-08,32905.73,27011.44,10995.86,3,351.72,18.8,BULL_STRONG,1.0,31.62
2021-10-11,33369.66,27011.44,10917.2,3,349.02,20.0,BEAR,1.0,33.48
2021-10-12,33373.46,27011.44,10613.9,3,347.8,19.9,BEAR,1.0,33.49
2021-10-13,32999.43,27011.44,10665.82,3,350.59,18.6,BULL_STRONG,1.0,32.0
2021-10-14,32244.12,27011.44,11277.92,3,357.05,16.9,BULL_STRONG,1.0,28.98
2021-10-15,31966.03,27011.44,11537.11,3,359.3,16.3,BULL_STRONG,1.0,27.86
2021-10-18,31775.62,27011.44,12300.05,3,362.91,16.3,BULL_STRONG,1.0,27.1
2021-10-19,31417.74,27011.44,12699.74,3,365.66,15.7,BULL_STRONG,1.0,25.67
2021-10-20,31380.02,27011.44,12511.34,3,365.18,15.5,BULL_STRONG,1.0,25.52
2021-10-21,31087.43,27011.44,12857.2,3,367.41,15.0,BULL_STRONG,1.0,24.35
2021-10-22,31412.24,27011.44,12278.67,3,364.32,15.4,BULL_STRONG,1.0,25.65
2021-10-25,31100.2,27011.44,13047.09,3,368.05,15.2,BULL_STRONG,1.0,24.4
2021-10-26,31253.27,27011.44,13546.39,3,369.21,16.0,BULL_STRONG,1.0,25.01
2021-10-27,31510.06,27011.44,14060.87,3,370.07,17.0,BULL_STRONG,1.0,26.04
2021-10-28,31098.26,27011.44,14871.65,3,374.18,16.5,BULL_STRONG,1.0,24.39
2021-10-29,30899.45,27011.44,15222.92,3,376.02,16.3,BULL_STRONG,1.0,23.6
2021-11-01,30841.37,27011.44,15548.96,3,377.3,16.4,BULL_STRONG,1.0,23.37
2021-11-02,30640.34,27011.44,15821.12,3,378.88,16.0,BULL_STRONG,1.0,22.56
2021-11-03,30189.39,27011.44,16576.61,3,382.9,15.1,BULL_STRONG,1.0,20.76
2021-11-04,30053.58,28200.33,11758.01,2,387.81,15.4,BULL_STRONG,1.0,20.21
2021-11-05,30222.4,29052.66,6172.77,1,388.18,16.5,BULL_STRONG,1.0,20.89
2021-11-08,30294.75,29052.66,6192.4,1,387.65,17.2,BULL_STRONG,1.0,21.18
2021-11-09,30397.34,29052.66,6028.14,1,384.99,17.8,BULL_STRONG,1.0,21.59
2021-11-10,30612.02,29052.66,5676.97,1,379.33,18.7,BULL_STRONG,1.0,22.45
2021-11-11,30463.58,26384.42,5637.17,1,380.38,17.7,BULL_STRONG,1.0,21.85
2021-11-12,30417.32,26384.42,5819.28,1,384.38,16.3,BULL_STRONG,1.0,21.67
2021-11-15,30447.68,26384.42,5822.69,1,384.29,16.5,BULL_STRONG,1.0,21.79
2021-11-16,30455.34,26384.42,6037.71,1,387.03,16.4,BULL_STRONG,1.0,21.82
2021-11-17,30510.35,26384.42,6124.23,1,387.24,17.1,BULL_STRONG,1.0,22.04
2021-11-18,30546.12,26384.42,6504.12,1,391.25,17.6,BULL_STRONG,1.0,22.18
2021-11-19,30566.5,26384.42,6715.87,1,393.43,17.9,BULL_STRONG,1.0,22.27
2021-11-22,30687.91,26384.42,6448.26,1,388.86,19.2,BULL_STRONG,0.99,22.75
2021-11-23,30714.35,26384.42,6323.1,1,387.09,19.4,BULL_STRONG,0.98,22.86
2021-11-24,30660.64,26384.42,6341.08,1,388.34,18.6,BULL_STRONG,0.88,22.64
2021-11-26,31509.39,26384.42,6915.39,1,380.97,28.6,BULL_MODERATE,0.0,26.04
2021-11-29,31056.41,26384.42,6856.75,1,389.24,23.0,BULL_STRONG,0.0,24.23
2021-11-30,31462.52,26384.42,6906.37,1,383.53,27.2,BULL_MODERATE,0.0,25.85
2021-12-01,31817.63,26384.42,6911.25,1,377.0,31.1,BULL_MODERATE,0.0,27.27
2021-12-02,31560.31,26384.42,6704.73,1,379.72,28.0,BULL_MODERATE,0.0,26.24
2021-12-03,31784.72,26384.42,6564.38,1,373.11,30.7,BULL_MODERATE,0.0,27.14
2021-12-06,31561.02,26384.42,6323.38,1,376.1,27.2,BULL_MODERATE,0.0,26.24
2021-12-07,31057.67,26384.42,6566.46,1,387.43,21.9,BULL_STRONG,0.0,24.23
2021-12-08,30860.05,26384.42,6496.57,1,389.16,19.9,BULL_STRONG,0.0,23.44
2021-12-09,31086.79,26384.42,6208.31,1,383.44,21.6,BULL_STRONG,0.0,24.35
2021-12-10,30775.61,26384.42,6240.86,1,387.61,18.7,BULL_STRONG,0.0,23.1
2021-12-13,31026.96,26384.42,5940.96,1,382.01,20.3,BULL_STRONG,0.0,24.11
2021-12-14,31253.72,21581.16,10604.37,1,378.05,21.9,BULL_STRONG,0.0,25.01
2021-12-15,31026.09,23323.9,11185.69,2,386.67,19.3,BULL_STRONG,0.0,24.1
2021-12-16,31441.91,24353.39,10044.63,2,376.73,20.6,BULL_STRONG,0.0,25.77
2021-12-17,31596.16,24353.39,10035.97,2,374.85,21.6,BULL_STRONG,0.0,26.38
2021-12-20,31802.28,20439.74,14754.05,2,371.21,22.9,BULL_STRONG,0.0,27.21
2021-12-21,31746.35,22319.02,15697.54,3,379.52,21.0,BULL_STRONG,0.0,26.99
2021-12-22,31000.46,22319.02,15748.23,3,384.14,18.6,BULL_STRONG,0.0,24.0
2021-12-23,30733.23,22319.02,16132.93,3,387.04,18.0,BULL_STRONG,0.0,22.93
2021-12-27,30431.78,22319.02,17471.71,3,393.43,17.7,BULL_STRONG,0.0,21.73
2021-12-28,30476.1,22319.02,16986.8,3,391.61,17.5,BULL_STRONG,0.0,21.9
2021-12-29,30301.93,22319.02,16754.22,3,391.55,17.0,BULL_STRONG,0.0,21.21
2021-12-30,30461.64,22319.02,16588.47,3,390.38,17.3,BULL_STRONG,0.0,21.85
2021-12-31,30543.72,22319.02,15976.21,3,387.94,17.2,BULL_STRONG,0.0,22.17
2022-01-03,30209.88,22319.02,16625.51,3,391.68,16.6,BULL_STRONG,0.0,20.84
2022-01-04,30564.83,22319.02,15545.77,3,386.6,16.9,BULL_STRONG,0.0,22.26
2022-01-05,31843.93,22319.02,13990.52,3,374.72,19.7,BULL_STRONG,0.0,27.38
2022-01-06,31845.6,22319.02,13877.96,3,374.46,19.6,BULL_STRONG,0.0,27.38
2022-01-07,31646.34,22319.02,12685.41,3,370.4,18.8,BEAR,0.0,26.59
2022-01-10,31962.16,21389.6,12955.31,3,370.65,19.4,BEAR,0.0,27.85
2022-01-11,31923.09,23032.0,13735.66,3,376.21,18.4,BULL_STRONG,0.0,27.69
2022-01-12,31653.75,23032.0,13744.37,3,377.71,17.6,BULL_STRONG,0.0,26.61
2022-01-13,32669.1,22318.9,12808.57,3,368.26,20.3,BEAR,0.0,30.68
2022-01-14,32476.27,22318.9,12816.49,3,370.55,19.2,BEAR,0.0,29.91
2022-01-18,33094.09,20688.01,12406.08,3,361.32,22.8,BEAR,0.0,32.38
2022-01-19,32789.47,20688.01,12101.46,3,357.36,23.9,BEAR,0.0,31.16
2022-01-20,32650.34,20688.01,11962.33,3,352.71,25.6,BEAR,0.0,30.6
2022-01-21,32279.08,20688.01,11591.07,3,342.93,28.9,BEAR,0.0,29.12
2022-01-24,32903.38,20688.01,12215.37,3,344.5,29.9,BEAR,0.0,31.61
2022-01-25,32085.35,20688.01,11397.34,3,336.52,31.2,BEAR,0.0,28.34
2022-01-26,32293.52,20688.01,11605.51,3,335.99,32.0,BEAR,0.0,29.17
2022-01-27,31164.15,20688.01,10476.14,3,332.61,30.5,BEAR,0.0,24.66
2022-01-28,31688.12,20688.01,11000.11,3,343.04,27.7,BEAR,0.0,26.75
2022-01-31,32381.66,20688.01,11693.65,3,354.01,24.8,BEAR,0.0,29.53
2022-02-01,31663.56,20688.01,10975.56,3,356.42,22.0,BEAR,0.0,26.65
2022-02-02,32226.6,20688.01,11538.59,3,359.32,22.1,BEAR,0.0,28.91
2022-02-03,30551.06,20688.01,9863.05,3,344.75,24.4,BEAR,0.0,22.2
2022-02-04,30829.77,20688.01,10141.76,3,349.1,23.2,BEAR,0.0,23.32
2022-02-07,30154.83,20688.01,9466.82,3,346.29,22.9,BEAR,0.0,20.62
2022-02-08,30267.99,20688.01,9579.99,3,350.18,21.4,BEAR,0.0,21.07
2022-02-09,30999.82,20688.01,10311.81,3,357.6,20.0,BEAR,0.0,24.0
2022-02-10,31127.54,20688.01,10439.53,3,349.51,23.9,BEAR,0.0,24.51
2022-02-11,30607.25,20688.01,9919.24,3,338.42,27.4,BEAR,0.0,22.43
2022-02-14,30995.57,20688.01,10307.56,3,338.84,28.3,BEAR,0.0,23.98
2022-02-15,31363.2,20688.01,10675.19,3,347.26,25.7,BEAR,0.0,25.45
2022-02-16,30772.55,20688.01,10084.54,3,347.18,24.3,BEAR,0.0,23.09
2022-02-17,30529.8,20688.01,9841.79,3,336.85,28.1,BEAR,0.0,22.12
2022-02-18,29771.48,20688.01,9083.47,3,333.01,27.8,BEAR,0.0,19.09
2022-02-22,29588.96,20688.01,8900.95,3,329.66,28.8,BEAR,0.0,18.36
2022-02-23,29160.96,20688.01,8472.96,3,321.22,31.0,BEAR,0.0,16.64
2022-02-24,30446.02,20688.01,9758.01,3,332.01,30.3,BEAR,0.0,21.78
2022-02-25,30206.23,20688.01,9518.22,3,337.16,27.6,BEAR,0.0,20.82
2022-02-28,31258.28,20688.01,10570.27,3,338.17,30.1,BEAR,0.0,25.03
2022-03-01,31600.85,20688.01,10912.84,3,332.99,33.3,BEAR,0.0,26.4
2022-03-02,31511.04,20688.01,10823.03,3,338.58,30.7,BEAR,0.0,26.04
2022-03-03,30631.76,20688.01,9943.75,3,333.74,30.5,BEAR,0.0,22.53
2022-03-04,30411.71,20688.01,9723.7,3,328.9,32.0,BEAR,0.0,21.65
2022-03-07,30161.39,20688.01,9473.38,3,316.77,36.5,BEAR,0.0,20.65
2022-03-08,29490.03,20688.01,8802.02,3,315.3,35.1,BEAR,0.0,17.96
2022-03-09,30146.74,20688.01,9458.73,3,326.65,32.5,BEAR,0.0,20.59
2022-03-10,28815.46,20688.01,8127.45,3,323.02,30.2,BEAR,0.0,15.26
2022-03-11,28065.26,20688.01,7377.25,3,316.32,30.8,BEAR,0.0,12.26
2022-03-14,27564.72,20688.01,6876.71,3,310.25,31.8,BEAR,0.0,10.26
2022-03-15,28173.03,20688.01,7485.02,3,319.98,29.8,BEAR,0.0,12.69
2022-03-16,28718.37,20688.01,8030.37,3,331.85,26.7,BEAR,0.0,14.87
2022-03-17,28922.76,20688.01,8234.75,3,335.86,25.7,BEAR,0.0,15.69
2022-03-18,29338.28,20688.01,8650.27,3,342.74,23.9,BEAR,0.0,17.35
2022-03-21,29028.26,20688.01,8340.25,3,341.79,23.5,BEAR,0.0,16.11
2022-03-22,29930.45,20688.01,9242.44,3,348.5,22.9,BEAR,0.0,19.72
2022-03-23,29289.59,20688.01,8601.58,3,343.49,23.6,BEAR,0.0,17.16
2022-03-24,29878.7,20688.01,9190.69,3,351.13,21.7,BEAR,0.0,19.51
2022-03-25,29512.98,20688.01,8824.97,3,350.84,20.8,BEAR,0.0,18.05
2022-03-28,30018.52,20688.01,9330.51,3,356.26,19.6,BEAR,0.0,20.07
2022-03-29,30933.64,25081.33,10253.13,3,362.4,18.9,BULL_STRONG,0.0,23.73
2022-03-30,31011.66,24121.73,9599.78,3,358.39,19.3,BEAR,0.0,24.05
2022-03-31,31036.96,24121.73,9181.87,3,353.95,20.6,BEAR,0.0,24.15
2022-04-01,30762.18,24121.73,8717.76,3,353.28,19.6,BEAR,0.0,23.05
2022-04-04,30995.24,25180.9,9680.97,3,360.55,18.6,BULL_STRONG,0.0,23.98
2022-04-05,31450.26,24398.0,9068.01,3,352.55,21.0,BEAR,0.0,25.8
2022-04-06,31152.21,23046.28,8105.93,3,344.89,22.1,BEAR,0.0,24.61
2022-04-07,31077.16,23046.28,8030.88,3,345.71,21.5,BEAR,0.0,24.31
2022-04-08,30143.38,23046.28,7097.1,3,340.88,21.2,BEAR,0.0,20.57
2022-04-11,29968.34,23046.28,6922.06,3,332.81,24.4,BEAR,0.0,19.87
2022-04-12,29723.08,23046.28,6676.8,3,331.41,24.3,BEAR,0.0,18.89
2022-04-13,29876.47,23046.28,6830.19,3,338.14,21.8,BEAR,0.0,19.51
2022-04-14,29028.66,23046.28,5982.38,3,330.41,22.7,BEAR,0.0,16.11
2022-04-18,28818.07,23046.28,5771.79,3,330.67,22.2,BEAR,0.0,15.27
2022-04-19,29626.27,23046.28,6579.99,3,338.06,21.4,BEAR,0.0,18.51
2022-04-20,28529.32,23046.28,5483.04,3,333.13,20.3,BEAR,0.0,14.12
2022-04-21,28342.17,23046.28,5295.89,3,326.23,22.7,BEAR,0.0,13.37
2022-04-22,28955.52,23046.28,5909.24,3,317.69,28.2,BEAR,0.0,15.82
2022-04-25,29046.01,23046.28,5999.73,3,321.77,27.0,BEAR,0.0,16.18
2022-04-26,29472.16,23046.28,6425.88,3,309.63,33.5,BEAR,0.0,17.89
2022-04-27,28834.78,23046.28,5788.5,3,309.26,31.6,BEAR,0.0,15.34
2022-04-28,29694.23,23046.28,6647.95,3,320.24,30.0,BEAR,0.0,18.78
2022-04-29,28903.78,23046.28,5857.5,3,305.83,33.4,BEAR,0.0,15.62
2022-05-02,29122.45,23046.28,6076.17,3,310.93,32.3,BEAR,0.0,16.49
2022-05-03,28265.79,23046.28,5219.51,3,311.27,29.2,BEAR,0.0,13.06
2022-05-04,28374.34,23046.28,5328.06,3,321.79,25.4,BEAR,0.0,13.5
2022-05-05,28111.99,23046.28,5065.71,3,305.58,31.2,BEAR,0.0,12.45
2022-05-06,27426.85,23046.28,4380.56,3,301.92,30.2,BEAR,0.0,9.71
2022-05-09,27354.9,23046.28,4308.62,3,290.11,34.8,BEAR,0.0,9.42
2022-05-10,27243.31,23046.28,4197.03,3,293.63,33.0,BEAR,0.0,8.97
2022-05-11,26340.34,23046.28,3294.06,3,284.93,32.6,BEAR,0.0,5.36
2022-05-12,26092.09,23046.28,3045.81,3,284.25,31.8,BEAR,0.0,4.37
2022-05-13,26289.92,23046.28,3243.64,3,294.79,28.9,BEAR,0.0,5.16
2022-05-16,25639.38,23046.28,2593.1,3,291.37,27.5,BEAR,0.0,2.56
2022-05-17,25927.43,23046.28,2881.14,3,298.92,26.1,BEAR,0.0,3.71
2022-05-18,25811.4,23046.28,2765.11,3,284.24,31.0,BEAR,0.0,3.25
2022-05-19,25352.69,23046.28,2306.41,3,282.72,29.4,BEAR,0.0,1.41
2022-05-20,25289.87,23046.28,2243.59,3,281.84,29.4,BEAR,0.0,1.16
2022-05-23,25375.44,23046.28,2329.16,3,286.53,28.5,BEAR,0.0,1.5
2022-05-24,25139.69,23046.28,2093.41,3,280.43,29.5,BEAR,0.0,0.56
2022-05-25,25175.57,23046.28,2129.29,3,284.36,28.4,BEAR,0.0,0.7
2022-05-26,25542.06,23046.28,2495.78,3,292.24,27.5,BEAR,0.0,2.17
2022-05-27,25901.08,23046.28,2854.8,3,301.78,25.7,BEAR,0.0,3.6
2022-05-31,25866.43,23046.28,2820.15,3,300.98,26.2,BEAR,0.0,3.47
2022-06-01,25560.19,23046.28,2513.91,3,298.75,25.7,BEAR,0.0,2.24
2022-06-02,26022.24,23046.28,2975.96,3,306.93,24.7,BEAR,0.0,4.09
2022-06-03,25349.91,23046.28,2303.63,3,298.95,24.8,BEAR,0.0,1.4
2022-06-06,25437.42,23046.28,2391.14,3,299.94,25.1,BEAR,0.0,1.75
2022-06-07,25405.46,23046.28,2359.18,3,302.53,24.0,BEAR,0.0,1.62
2022-06-08,25207.0,23046.28,2160.72,3,300.35,24.0,BEAR,0.0,0.83
2022-06-09,25039.39,23046.28,1993.11,3,292.31,26.1,BEAR,0.0,0.16
2022-06-10,24680.23,23046.28,1633.95,3,282.0,27.8,BEAR,0.0,-1.28
2022-06-13,24911.13,23046.28,1864.85,3,268.89,34.0,BEAR,0.0,-0.36
2022-06-14,24729.08,23046.28,1682.8,3,269.37,32.7,BEAR,0.0,-1.08
2022-06-15,24600.99,23046.28,1554.71,3,276.1,29.6,BEAR,0.0,-1.6
2022-06-16,24495.49,23046.28,1449.21,3,264.96,33.0,BEAR,0.0,-2.02
2022-06-17,24384.03,23046.28,1337.75,3,268.18,31.1,BEAR,0.0,-2.46
2022-06-21,24520.52,23046.28,1474.24,3,274.95,30.2,BEAR,0.0,-1.92
2022-06-22,24311.81,23046.28,1265.53,3,274.55,29.0,BEAR,0.0,-2.75
2022-06-23,24515.12,23046.28,1468.84,3,278.64,29.0,BEAR,0.0,-1.94
2022-06-24,24751.21,23046.28,1704.93,3,288.18,27.2,BEAR,0.0,-1.0
2022-06-27,24535.11,23046.28,1488.83,3,286.07,27.0,BEAR,0.0,-1.86
2022-06-28,24285.42,23046.28,1239.14,3,277.35,28.4,BEAR,0.0,-2.86
2022-06-29,24254.04,23046.28,1207.76,3,277.61,28.2,BEAR,0.0,-2.98
2022-06-30,24153.25,23046.28,1106.97,3,274.17,28.7,BEAR,0.0,-3.39
2022-07-01,23967.6,23046.28,921.32,3,275.98,26.7,BEAR,0.0,-4.13
2022-07-05,24223.97,23046.28,1177.69,3,280.7,27.5,BEAR,0.0,-3.1
2022-07-06,24194.19,23046.28,1147.91,3,282.5,26.7,BEAR,0.0,-3.22
2022-07-07,24389.69,23046.28,1343.41,3,288.55,26.1,BEAR,0.0,-2.44
2022-07-08,24184.24,23046.28,1137.96,3,288.91,24.6,BEAR,0.0,-3.26
2022-07-11,24066.32,23046.28,1020.04,3,282.73,26.2,BEAR,0.0,-3.73
2022-07-12,24080.5,23046.28,1034.22,3,280.0,27.3,BEAR,0.0,-3.68
2022-07-13,23994.1,23046.28,947.82,3,279.42,26.8,BEAR,0.0,-4.02
2022-07-14,23969.67,23046.28,923.39,3,280.42,26.4,BEAR,0.0,-4.12
2022-07-15,23903.36,23046.28,857.08,3,285.5,24.2,BEAR,0.0,-4.39
2022-07-18,23895.53,23046.28,849.25,3,283.09,25.3,BEAR,0.0,-4.42
2022-07-19,24172.52,23046.28,1126.24,3,291.79,24.5,BEAR,0.0,-3.31
2022-07-20,24307.26,23046.28,1260.97,3,296.42,23.9,BEAR,0.0,-2.77
2022-07-21,24417.75,23046.28,1371.46,3,300.67,23.1,BEAR,0.0,-2.33
2022-07-22,24100.55,23046.28,1054.26,3,295.4,23.0,BEAR,0.0,-3.6
2022-07-25,24021.26,23046.28,974.98,3,293.72,23.4,BEAR,0.0,-3.91
2022-07-26,23921.5,23046.28,875.22,3,287.95,24.7,BEAR,0.0,-4.31
2022-07-27,24302.07,23046.28,1255.79,3,300.12,23.2,BEAR,0.0,-2.79
2022-07-28,24315.14,23046.28,1268.86,3,303.05,22.3,BEAR,0.0,-2.74
2022-07-29,24476.55,21036.05,4930.92,3,308.58,21.3,BULL_MODERATE,0.0,-2.09
2022-08-01,24776.89,21036.05,5238.82,3,308.39,22.8,BULL_MODERATE,0.0,-0.89
