date,net_liq,cash,total_return_pct,regime,confidence,base_signal,qqq_drawdown,alloc_QQQ,alloc_QLD,alloc_LEAPS,alloc_SGOV,QQQ_shares,QLD_shares,SGOV_shares,LEAPS_contracts,leaps_price,orders_queued
2021-10-07,28490.43,797.04,13.96,BULL,0.466,0,-4.9,10.0,40.0,15.0,35.0,6.797598736088757,263.7788896945105,97.23849173764961,1,7253.07,0
2021-10-08,28342.5,797.04,13.37,BULL,0.466,0,-5.38,10.0,40.0,15.0,35.0,6.797598736088757,263.7788896945105,97.23849173764961,1,7215.29,0
2021-10-11,28111.28,797.04,12.45,BULL,0.466,0,-6.1,10.0,40.0,15.0,35.0,6.797598736088757,263.7788896945105,97.23849173764961,1,7150.24,0
2021-10-12,27994.34,797.04,11.98,BULL,0.557,0,-6.43,10.0,40.0,15.0,35.0,6.797598736088757,263.7788896945105,97.23849173764961,1,7105.47,0
2021-10-13,28231.68,797.04,12.93,BULL,0.502,0,-5.68,10.0,40.0,15.0,35.0,6.797598736088757,263.7788896945105,97.23849173764961,1,7175.24,0
2021-10-14,28807.04,797.04,15.23,BULL,0.6,0,-3.94,10.0,40.0,15.0,35.0,6.797598736088757,263.7788896945105,97.23849173764961,1,7354.67,0
2021-10-15,29000.53,797.04,16.0,SIDEWAYS,0.582,0,-3.34,55.0,10.0,30.0,5.0,6.797598736088757,263.7788896945105,97.23849173764961,1,7407.7,3
2021-10-18,29218.58,7357.48,16.87,SIDEWAYS,0.532,1,-2.37,55.0,10.0,30.0,5.0,31.075261778629233,53.15747276702902,11.920209588069113,1,7497.48,0
2021-10-19,29401.31,7357.48,17.61,SIDEWAYS,0.567,1,-1.63,55.0,10.0,30.0,5.0,31.075261778629233,53.15747276702902,11.920209588069113,1,7564.75,0
2021-10-20,29370.48,7357.48,17.48,SIDEWAYS,0.56,1,-1.76,55.0,10.0,30.0,5.0,31.075261778629233,53.15747276702902,11.920209588069113,1,7553.73,0
2021-10-21,29516.13,7357.48,18.06,SIDEWAYS,0.502,1,-1.16,55.0,10.0,30.0,5.0,31.075261778629233,53.15747276702902,11.920209588069113,1,7604.23,0
2021-10-22,29321.79,7357.48,17.29,SIDEWAYS,0.588,1,-1.99,55.0,10.0,30.0,5.0,31.075261778629233,53.15747276702902,11.920209588069113,1,7542.12,0
2021-10-25,29571.91,7357.48,18.29,SIDEWAYS,0.6,1,-0.98,55.0,10.0,30.0,5.0,31.075261778629233,53.15747276702902,11.920209588069113,1,7633.93,0
2021-10-26,29643.67,7357.48,18.57,SIDEWAYS,0.6,1,-0.67,55.0,10.0,30.0,5.0,31.075261778629233,53.15747276702902,11.920209588069113,1,7657.75,0
2021-10-27,29692.41,7357.48,18.77,SIDEWAYS,0.549,1,-0.44,55.0,10.0,30.0,5.0,31.075261778629233,53.15747276702902,11.920209588069113,1,7668.9,0
2021-10-28,29969.8,7357.48,19.88,SIDEWAYS,0.456,1,0.0,55.0,10.0,30.0,5.0,31.075261778629233,53.15747276702902,11.920209588069113,1,7769.95,0
2021-10-29,30065.66,7357.48,20.26,SIDEWAYS,0.476,1,0.0,55.0,10.0,30.0,5.0,31.075261778629233,53.15747276702902,11.920209588069113,1,7787.02,0
2021-11-01,30075.36,7357.48,20.3,SIDEWAYS,0.518,1,0.0,55.0,10.0,30.0,5.0,31.075261778629233,53.15747276702902,11.920209588069113,1,7741.77,0
2021-11-02,30177.74,7357.48,20.71,SIDEWAYS,0.462,1,0.0,55.0,10.0,30.0,5.0,31.075261778629233,53.15747276702902,11.920209588069113,1,7776.1,0
2021-11-03,30435.56,7357.48,21.74,SIDEWAYS,0.476,1,0.0,55.0,10.0,30.0,5.0,31.075261778629233,53.15747276702902,11.920209588069113,1,7861.37,0
2021-11-04,30753.06,7357.48,23.01,SIDEWAYS,0.444,1,0.0,55.0,10.0,30.0,5.0,31.075261778629233,53.15747276702902,11.920209588069113,1,7968.11,0
2021-11-05,30778.29,7357.48,23.11,SIDEWAYS,0.366,1,0.0,55.0,10.0,30.0,5.0,31.075261778629233,53.15747276702902,11.920209588069113,1,7977.11,0
2021-11-08,30730.52,7357.48,22.92,SIDEWAYS,0.242,1,-0.14,55.0,10.0,30.0,5.0,31.075261778629233,53.15747276702902,11.920209588069113,1,7951.94,0
2021-11-09,30450.84,7357.48,21.8,SIDEWAYS,0.293,1,-0.82,55.0,10.0,30.0,5.0,31.075261778629233,53.15747276702902,11.920209588069113,1,7788.61,0
2021-11-10,30126.33,7357.48,20.51,SIDEWAYS,0.454,1,-2.28,55.0,10.0,30.0,5.0,31.075261778629233,53.15747276702902,11.920209588069113,1,7707.61,0
2021-11-11,30186.63,7357.48,20.75,SIDEWAYS,0.444,1,-2.01,55.0,10.0,30.0,5.0,31.075261778629233,53.15747276702902,11.920209588069113,1,7722.72,0
2021-11-12,30446.04,7357.48,21.78,SIDEWAYS,0.462,1,-0.98,55.0,10.0,30.0,5.0,31.075261778629233,53.15747276702902,11.920209588069113,1,7810.19,0
2021-11-15,30378.24,7357.48,21.51,SIDEWAYS,0.462,1,-1.0,55.0,10.0,30.0,5.0,31.075261778629233,53.15747276702902,11.920209588069113,1,7745.9,0
2021-11-16,30544.53,7357.48,22.18,SIDEWAYS,0.527,1,-0.3,55.0,10.0,30.0,5.0,31.075261778629233,53.15747276702902,11.920209588069113,1,7794.67,0
2021-11-17,30558.69,7357.48,22.23,SIDEWAYS,0.462,1,-0.24,55.0,10.0,30.0,5.0,31.075261778629233,53.15747276702902,11.920209588069113,1,7800.27,0
2021-11-18,30813.77,7357.48,23.26,SIDEWAYS,0.508,1,0.0,55.0,10.0,30.0,5.0,31.075261778629233,53.15747276702902,11.920209588069113,1,7882.32,0
2021-11-19,30946.45,7357.48,23.79,SIDEWAYS,0.41,1,0.0,55.0,10.0,30.0,5.0,31.075261778629233,53.15747276702902,11.920209588069113,1,7920.67,0
2021-11-22,30664.24,7357.48,22.66,SIDEWAYS,0.421,1,-1.16,55.0,10.0,30.0,5.0,31.075261778629233,53.15747276702902,11.920209588069113,1,7835.84,0
2021-11-23,30554.06,7357.48,22.22,SIDEWAYS,0.41,1,-1.61,55.0,10.0,30.0,5.0,31.075261778629233,53.15747276702902,11.920209588069113,1,7803.01,0
2021-11-24,30634.31,7357.48,22.54,SIDEWAYS,0.498,1,-1.29,55.0,10.0,30.0,5.0,31.075261778629233,53.15747276702902,11.920209588069113,1,7827.93,0
2021-11-26,30182.25,7357.48,20.73,SIDEWAYS,0.444,1,-3.17,55.0,10.0,30.0,5.0,31.075261778629233,53.15747276702902,11.920209588069113,1,7699.35,0
2021-11-29,30743.73,7357.48,22.97,SIDEWAYS,0.498,1,-1.06,55.0,10.0,30.0,5.0,31.075261778629233,53.15747276702902,11.920209588069113,1,7902.95,0
2021-11-30,30410.16,7357.48,21.64,BEAR,0.531,1,-2.52,0.0,0.0,0.0,100.0,31.075261778629233,53.15747276702902,11.920209588069113,1,7817.49,4
2021-12-01,30725.84,316.3,22.9,BEAR,0.484,1,-4.18,0.0,0.0,0.0,100.0,0.0,0.0,357.1211045122462,0,7724.29,0
2021-12-02,30725.84,316.3,22.9,BEAR,0.45,1,-3.49,0.0,0.0,0.0,100.0,0.0,0.0,357.1211045122462,0,7782.04,0
2021-12-03,30727.37,316.3,22.91,BEAR,0.484,0,-5.16,0.0,0.0,0.0,100.0,0.0,0.0,357.1211045122462,0,7689.05,0
2021-12-06,30727.37,316.3,22.91,BEAR,0.484,0,-4.4,0.0,0.0,0.0,100.0,0.0,0.0,357.1211045122462,0,7746.02,0
2021-12-07,30726.77,316.3,22.91,BEAR,0.557,1,-1.52,0.0,0.0,0.0,100.0,0.0,0.0,357.1211045122462,0,8091.07,0
2021-12-08,30725.84,316.3,22.9,BEAR,0.464,1,-1.08,0.0,0.0,0.0,100.0,0.0,0.0,357.1211045122462,0,8128.66,0
2021-12-09,30727.37,316.3,22.91,BULL,0.557,1,-2.54,20.0,25.0,25.0,30.0,0.0,0.0,357.1211045122462,0,8047.85,3
2021-12-10,30787.63,13328.47,23.15,BULL,0.549,1,-1.48,20.0,25.0,25.0,30.0,12.020482849187333,133.33092308841515,81.18799012580013,0,8133.82,1
2021-12-13,30431.84,5161.97,21.73,BULL,0.492,1,-2.9,20.0,25.0,25.0,30.0,12.020482849187333,133.33092308841515,81.18799012580013,1,8048.72,0
2021-12-14,30203.48,5161.97,20.81,BULL,0.557,1,-3.91,20.0,0.0,20.0,60.0,12.020482849187333,133.33092308841515,81.18799012580013,1,7982.9,2
2021-12-15,30551.09,3165.26,22.2,BULL,0.515,1,-1.72,20.0,25.0,25.0,30.0,12.020482849187333,0.0,170.24801356263728,1,8240.19,2
2021-12-16,29985.43,5031.31,19.94,BULL,0.523,0,-4.25,0.0,0.0,15.0,85.0,12.020482849187333,130.53526889839975,80.72221904697817,1,8115.6,3
2021-12-17,29774.38,63.26,19.1,BULL,0.557,0,-4.72,0.0,0.0,15.0,85.0,0.0,0.0,254.38323353966751,1,8047.74,0
2021-12-20,29707.43,63.26,18.83,BULL,0.557,0,-5.65,0.0,0.0,15.0,85.0,0.0,0.0,254.38323353966751,1,7981.87,0
2021-12-21,29979.16,63.26,19.92,BULL,0.442,0,-3.54,10.0,40.0,15.0,35.0,0.0,0.0,254.38323353966751,1,8252.73,3
2021-12-22,30397.38,84.1,21.59,BULL,0.531,0,-2.36,10.0,40.0,15.0,35.0,6.714347220497544,241.57884771486368,104.73043274278112,1,8371.46,0
2021-12-23,30610.54,84.1,22.44,BULL,0.41,1,-1.62,20.0,25.0,25.0,30.0,6.714347220497544,241.57884771486368,104.73043274278112,1,8404.36,3
2021-12-27,31069.97,5013.76,24.28,BULL,0.492,1,0.0,20.0,25.0,25.0,30.0,11.863387672427866,130.75981691520272,80.86798761858273,1,8578.31,0
2021-12-28,30951.8,5013.76,23.81,BULL,0.482,1,-0.46,20.0,25.0,25.0,30.0,11.863387672427866,130.75981691520272,80.86798761858273,1,8530.25,0
2021-12-29,30943.03,5013.76,23.77,BULL,0.502,1,-0.48,20.0,25.0,25.0,30.0,11.863387672427866,130.75981691520272,80.86798761858273,1,8527.69,0
2021-12-30,30852.65,5013.76,23.41,BULL,0.468,1,-0.78,20.0,25.0,25.0,30.0,11.863387672427866,130.75981691520272,80.86798761858273,1,8491.91,0
2021-12-31,30704.47,5013.76,22.82,BULL,0.502,1,-1.4,20.0,25.0,25.0,30.0,11.863387672427866,130.75981691520272,80.86798761858273,1,8447.58,0
2022-01-03,30952.03,5013.76,23.81,BULL,0.502,1,-0.45,20.0,25.0,25.0,30.0,11.863387672427866,130.75981691520272,80.86798761858273,1,8531.61,0
2022-01-04,30654.25,5013.76,22.62,BULL,0.502,1,-1.74,20.0,0.0,20.0,60.0,11.863387672427866,130.75981691520272,80.86798761858273,1,8448.54,2
2022-01-05,30328.58,2853.53,21.31,BULL,0.46,0,-4.76,0.0,0.0,15.0,85.0,11.863387672427866,0.0,172.79574623356447,1,8314.95,2
2022-01-06,30301.27,79.24,21.21,BULL,0.41,0,-4.82,0.0,0.0,15.0,85.0,0.0,0.0,257.32020249477694,1,8308.53,0
2022-01-07,30222.69,79.24,20.89,BULL,0.41,0,-5.85,0.0,0.0,15.0,85.0,0.0,0.0,257.32020249477694,1,8228.85,0
2022-01-10,30178.89,79.24,20.72,BULL,0.41,0,-5.79,0.0,0.0,15.0,85.0,0.0,0.0,257.32020249477694,1,8186.16,0
2022-01-11,30269.21,79.24,21.08,BULL,0.432,0,-4.38,0.0,0.0,15.0,85.0,0.0,0.0,257.32020249477694,1,8276.47,0
2022-01-12,30274.04,79.24,21.1,BULL,0.494,0,-4.0,10.0,40.0,15.0,35.0,0.0,0.0,257.32020249477694,1,8281.52,3
2022-01-13,29457.29,45.48,17.83,BULL,0.466,0,-6.4,0.0,0.0,15.0,85.0,6.812947504981852,246.90541704649593,105.76057095516961,1,8124.68,3
2022-01-14,29356.32,81.0,17.43,BULL,0.444,0,-5.82,10.0,40.0,15.0,35.0,0.0,0.0,247.7605709551696,1,8174.86,3
2022-01-18,29005.46,326.47,16.02,BULL,0.494,0,-8.16,0.0,0.0,15.0,85.0,6.734027741031723,249.04725509145166,102.5484006457902,1,8020.95,3
2022-01-19,29003.46,105.9,16.01,BULL,0.444,0,-9.17,0.0,0.0,15.0,85.0,0.0,0.0,246.0646789108161,1,7941.53,0
2022-01-20,28766.17,105.9,15.06,BULL,0.444,0,-10.35,0.0,0.0,15.0,85.0,0.0,0.0,246.0646789108161,1,7705.29,0
2022-01-21,28625.91,105.9,14.5,BEAR_SMA_FORCED,0.454,-1,-12.84,0.0,0.0,0.0,100.0,0.0,0.0,246.0646789108161,1,7565.03,2
2022-01-24,28491.39,45.15,13.97,BEAR_SMA_FORCED,0.462,-1,-12.44,0.0,0.0,0.0,100.0,0.0,0.0,334.0646789108161,0,7592.17,0
2022-01-25,28494.81,45.15,13.98,BEAR_SMA_FORCED,0.462,-1,-14.47,0.0,0.0,0.0,100.0,0.0,0.0,334.0646789108161,0,7443.4,0
2022-01-26,28495.67,45.15,13.98,BEAR_SMA_FORCED,0.462,-1,-14.6,0.0,0.0,0.0,100.0,0.0,0.0,334.0646789108161,0,7417.4,0
2022-01-27,28494.24,45.15,13.98,BEAR_SMA_FORCED,0.462,-1,-15.46,0.0,0.0,0.0,100.0,0.0,0.0,334.0646789108161,0,7343.72,0
2022-01-28,28496.8,45.15,13.99,BEAR_SMA_FORCED,0.462,-1,-12.81,0.0,0.0,0.0,100.0,0.0,0.0,334.0646789108161,0,7644.35,0
2022-01-31,28495.67,45.15,13.98,BULL,0.46,-1,-10.02,20.0,25.0,25.0,30.0,0.0,0.0,334.0646789108161,0,7984.63,3
2022-02-01,28539.83,12417.89,14.16,BULL,0.517,-1,-9.41,20.0,25.0,25.0,30.0,12.074054313553003,146.64550712015213,75.28383069174112,0,8055.0,1
2022-02-02,28636.97,4270.54,14.55,BULL,0.462,-1,-8.67,20.0,25.0,25.0,30.0,12.074054313553003,146.64550712015213,75.28383069174112,1,8119.36,0
2022-02-03,27814.81,4270.54,11.26,BEAR_SMA_FORCED,0.462,-1,-12.37,0.0,0.0,0.0,100.0,12.074054313553003,146.64550712015213,75.28383069174112,1,7923.96,4
2022-02-04,27859.52,44.99,11.44,BULL,0.517,-1,-11.27,20.0,25.0,25.0,30.0,0.0,0.0,326.610108928663,0,8032.08,3
2022-02-07,27722.12,12166.32,10.89,BULL,0.517,-1,-11.98,20.0,0.0,20.0,60.0,11.97069117881459,148.0102490340954,73.60613861371388,0,7949.65,3
2022-02-08,27847.56,2320.84,11.39,BULL,0.462,-1,-10.99,20.0,0.0,20.0,60.0,11.97069117881459,0.0,156.2425691808777,1,8028.47,0
2022-02-09,28190.42,2320.84,12.76,BULL,0.539,-1,-9.11,20.0,25.0,25.0,30.0,11.97069117881459,0.0,156.2425691808777,1,8282.24,2
2022-02-10,27949.44,4211.67,11.8,BULL,0.462,-1,-11.17,20.0,0.0,20.0,60.0,11.97069117881459,142.75060759672914,74.47588841132857,1,8166.33,2
2022-02-11,27650.06,2181.08,10.6,BEAR_SMA_FORCED,0.557,-1,-13.98,0.0,0.0,0.0,100.0,11.97069117881459,0.0,157.53170171051522,1,8003.47,3
2022-02-14,27638.66,86.02,10.55,BEAR_SMA_FORCED,0.484,-1,-13.88,0.0,0.0,0.0,100.0,0.0,0.0,323.5317017105152,0,8021.89,0
2022-02-15,27638.66,86.02,10.55,BULL,0.502,-1,-11.74,20.0,25.0,25.0,30.0,0.0,0.0,323.5317017105152,0,8314.14,3
2022-02-16,27732.72,12191.55,10.93,BULL,0.468,-1,-11.76,20.0,0.0,20.0,60.0,11.938483001669862,148.79579615575622,73.02189172143918,0,8297.01,3
2022-02-17,27339.8,1968.83,9.36,BEAR_SMA_FORCED,0.557,-1,-14.38,0.0,0.0,0.0,100.0,11.938483001669862,0.0,156.29454183645117,1,8037.79,3
2022-02-18,27377.38,37.59,9.51,BEAR_SMA_FORCED,0.5,-1,-15.36,0.0,0.0,0.0,100.0,0.0,0.0,321.00021043796374,0,7947.37,0
2022-02-22,27374.93,37.59,9.5,BEAR_SMA_FORCED,0.471,-1,-16.21,0.0,0.0,0.0,100.0,0.0,0.0,321.00021043796374,0,7868.51,0
2022-02-23,27377.38,37.59,9.51,BEAR_SMA_FORCED,0.42,-1,-18.36,0.0,0.0,0.0,100.0,0.0,0.0,321.00021043796374,0,7722.63,0
2022-02-24,27374.64,37.59,9.5,BEAR_SMA_FORCED,0.42,-1,-15.61,0.0,0.0,0.0,100.0,0.0,0.0,321.00021043796374,0,8099.19,0
2022-02-25,27377.38,37.59,9.51,BEAR_SMA_FORCED,0.462,-1,-14.3,0.0,0.0,0.0,100.0,0.0,0.0,321.00021043796374,0,8266.26,0
2022-02-28,27377.38,37.59,9.51,BEAR_SMA_FORCED,0.557,-1,-14.05,0.0,0.0,0.0,100.0,0.0,0.0,321.00021043796374,0,8233.58,0
2022-03-01,27379.56,37.59,9.52,BEAR_SMA_FORCED,0.462,-1,-15.36,0.0,0.0,0.0,100.0,0.0,0.0,321.00021043796374,0,8119.69,0
2022-03-02,27376.84,37.59,9.51,BEAR_SMA_FORCED,0.462,-1,-13.94,0.0,0.0,0.0,100.0,0.0,0.0,321.00021043796374,0,8243.36,0
2022-03-03,27378.21,37.59,9.51,BEAR_SMA_FORCED,0.482,-1,-15.17,0.0,0.0,0.0,100.0,0.0,0.0,321.00021043796374,0,8136.13,0
2022-03-04,27379.56,37.59,9.52,BEAR_SMA_FORCED,0.5,-1,-16.4,0.0,0.0,0.0,100.0,0.0,0.0,321.00021043796374,0,8016.95,0
2022-03-07,27379.56,37.59,9.52,BEAR_SMA_FORCED,0.46,-1,-19.49,0.0,0.0,0.0,100.0,0.0,0.0,321.00021043796374,0,7788.03,0
2022-03-08,27379.56,37.59,9.52,BEAR_SMA_FORCED,0.452,-1,-19.86,0.0,0.0,0.0,100.0,0.0,0.0,321.00021043796374,0,7755.63,0
2022-03-09,27376.84,37.59,9.51,BEAR_SMA_FORCED,0.557,-1,-16.97,0.0,0.0,0.0,100.0,0.0,0.0,321.00021043796374,0,8146.51,0
2022-03-10,27379.56,37.59,9.52,BEAR_SMA_FORCED,0.483,-1,-17.9,0.0,0.0,0.0,100.0,0.0,0.0,321.00021043796374,0,8065.8,0
2022-03-11,27379.56,37.59,9.52,BEAR_SMA_FORCED,0.482,-1,-19.6,0.0,0.0,0.0,100.0,0.0,0.0,321.00021043796374,0,7933.58,0
2022-03-14,27379.56,37.59,9.52,BEAR_SMA_FORCED,0.462,-1,-21.14,0.0,0.0,0.0,100.0,0.0,0.0,321.00021043796374,0,7691.44,0
2022-03-15,27376.84,37.59,9.51,BEAR_SMA_FORCED,0.438,-1,-18.67,0.0,0.0,0.0,100.0,0.0,0.0,321.00021043796374,0,7940.34,0
2022-03-16,27379.56,37.59,9.52,BEAR_SMA_FORCED,0.46,-1,-15.65,0.0,0.0,0.0,100.0,0.0,0.0,321.00021043796374,0,8402.68,0
2022-03-17,27379.56,37.59,9.52,BEAR_SMA_FORCED,0.484,-1,-14.63,0.0,0.0,0.0,100.0,0.0,0.0,321.00021043796374,0,8502.62,0
2022-03-18,27379.56,37.59,9.52,BEAR_SMA_FORCED,0.557,-1,-12.89,0.0,0.0,0.0,100.0,0.0,0.0,321.00021043796374,0,8541.56,0
2022-03-21,27379.56,37.59,9.52,BEAR_SMA_FORCED,0.502,-1,-13.13,0.0,0.0,0.0,100.0,0.0,0.0,321.00021043796374,0,8511.38,0
2022-03-22,27380.93,37.59,9.52,BULL,0.462,-1,-11.42,20.0,25.0,25.0,30.0,0.0,0.0,321.00021043796374,0,8731.72,3
2022-03-23,27291.96,12096.28,9.17,BEAR_SMA_FORCED,0.454,-1,-12.69,0.0,0.0,0.0,100.0,11.78508536220031,148.33457146870757,72.32432988641978,0,8607.7,3
2022-03-24,27371.08,79.12,9.48,BULL,0.484,-1,-10.75,20.0,25.0,25.0,30.0,0.0,0.0,320.3809573273369,0,8805.17,3
2022-03-25,27364.84,11979.87,9.46,BULL,0.484,-1,-10.83,20.0,0.0,20.0,60.0,11.69273232737327,146.15217091036976,72.29470268680399,0,8740.88,3
2022-03-28,27558.42,1498.59,10.23,BULL,0.539,-1,-9.45,20.0,25.0,25.0,30.0,11.69273232737327,0.0,154.20892736140758,1,8758.99,2
2022-03-29,27883.09,3154.21,11.53,BULL,0.539,-1,-7.89,20.0,25.0,25.0,30.0,11.69273232737327,142.9470014302759,72.79679123296351,1,8949.19,0
2022-03-30,27570.96,3154.21,10.28,BULL,0.484,-1,-8.91,20.0,25.0,25.0,30.0,11.69273232737327,142.9470014302759,72.79679123296351,1,8797.0,0
2022-03-31,27280.88,3154.21,9.12,BULL,0.517,-1,-10.04,20.0,25.0,25.0,30.0,11.69273232737327,142.9470014302759,72.79679123296351,1,8704.42,0
2022-04-01,27127.62,3154.21,8.51,BULL,0.517,-1,-10.21,20.0,0.0,20.0,60.0,11.69273232737327,142.9470014302759,72.79679123296351,1,8562.69,2
2022-04-04,27438.56,1434.75,9.75,BULL,0.462,-1,-8.36,20.0,25.0,25.0,30.0,11.69273232737327,0.0,152.84459967220084,1,8766.72,2
2022-04-05,27051.5,3178.2,8.21,BULL,0.462,-1,-10.39,20.0,0.0,20.0,60.0,11.69273232737327,139.22213797376932,72.46709630046833,1,8658.08,2
2022-04-06,26593.43,1133.3,6.37,BEAR_SMA_FORCED,0.462,-1,-12.34,0.0,0.0,0.0,100.0,11.69273232737327,0.0,152.4249048861287,1,8442.56,3
2022-04-07,26433.11,72.34,5.73,BEAR_SMA_FORCED,0.517,-1,-12.13,0.0,0.0,0.0,100.0,0.0,0.0,309.42490488612873,0,8337.03,0
2022-04-08,26433.11,72.34,5.73,BEAR_SMA_FORCED,0.454,-1,-13.36,0.0,0.0,0.0,100.0,0.0,0.0,309.42490488612873,0,8223.57,0
2022-04-11,26433.11,72.34,5.73,BEAR_SMA_FORCED,0.453,-1,-15.41,0.0,0.0,0.0,100.0,0.0,0.0,309.42490488612873,0,8100.84,0
2022-04-12,26433.11,72.34,5.73,BEAR_SMA_FORCED,0.502,-1,-15.77,0.0,0.0,0.0,100.0,0.0,0.0,309.42490488612873,0,8051.44,0
2022-04-13,26434.43,72.34,5.74,BEAR_SMA_FORCED,0.502,-1,-14.05,0.0,0.0,0.0,100.0,0.0,0.0,309.42490488612873,0,8231.65,0
2022-04-14,26435.21,72.34,5.74,BEAR_SMA_FORCED,0.557,-1,-16.02,0.0,0.0,0.0,100.0,0.0,0.0,309.42490488612873,0,8084.58,0
2022-04-18,26435.74,72.34,5.74,BEAR_SMA_FORCED,0.484,-1,-15.95,0.0,0.0,0.0,100.0,0.0,0.0,309.42490488612873,0,8066.47,0
2022-04-19,26435.74,72.34,5.74,BEAR_SMA_FORCED,0.462,-1,-14.08,0.0,0.0,0.0,100.0,0.0,0.0,309.42490488612873,0,8127.59,0
2022-04-20,26435.74,72.34,5.74,BEAR_SMA_FORCED,0.462,-1,-15.33,0.0,0.0,0.0,100.0,0.0,0.0,309.42490488612873,0,8031.11,0
2022-04-21,26435.74,72.34,5.74,BEAR_SMA_FORCED,0.487,-1,-17.08,0.0,0.0,0.0,100.0,0.0,0.0,309.42490488612873,0,7777.83,0
2022-04-22,26435.74,72.34,5.74,BEAR_SMA_FORCED,0.46,-1,-19.25,0.0,0.0,0.0,100.0,0.0,0.0,309.42490488612873,0,7639.18,0
2022-04-25,26437.06,72.34,5.75,BEAR_SMA_FORCED,0.462,-1,-18.21,0.0,0.0,0.0,100.0,0.0,0.0,309.42490488612873,0,7706.99,0
2022-04-26,26438.38,72.34,5.75,BEAR_SMA_FORCED,0.452,-1,-21.3,0.0,0.0,0.0,100.0,0.0,0.0,309.42490488612873,0,7551.56,0
2022-04-27,26438.38,72.34,5.75,BEAR_SMA_FORCED,0.46,-1,-21.4,0.0,0.0,0.0,100.0,0.0,0.0,309.42490488612873,0,7423.4,0
2022-04-28,26441.02,72.34,5.76,BEAR_SMA_FORCED,0.462,-1,-18.6,0.0,0.0,0.0,100.0,0.0,0.0,309.42490488612873,0,7669.22,0
2022-04-29,26441.02,72.34,5.76,BEAR_SMA_FORCED,0.462,-1,-22.27,0.0,0.0,0.0,100.0,0.0,0.0,309.42490488612873,0,7524.57,0
2022-05-02,26439.7,72.34,5.76,BEAR_SMA_FORCED,0.462,-1,-20.97,0.0,0.0,0.0,100.0,0.0,0.0,309.42490488612873,0,7624.43,0
2022-05-03,26439.7,72.34,5.76,BEAR_SMA_FORCED,0.46,-1,-20.88,0.0,0.0,0.0,100.0,0.0,0.0,309.42490488612873,0,7657.5,0
2022-05-04,26439.7,72.34,5.76,BEAR_SMA_FORCED,0.462,-1,-18.21,0.0,0.0,0.0,100.0,0.0,0.0,309.42490488612873,0,7999.4,0
2022-05-05,26442.33,72.34,5.77,BEAR_SMA_FORCED,0.46,-1,-22.33,0.0,0.0,0.0,100.0,0.0,0.0,309.42490488612873,0,7829.88,0
2022-05-06,26442.33,72.34,5.77,BEAR_SMA_FORCED,0.462,-1,-23.26,0.0,0.0,0.0,100.0,0.0,0.0,309.42490488612873,0,7670.95,0
2022-05-09,26442.33,72.34,5.77,BEAR_SMA_FORCED,0.46,-1,-26.26,0.0,0.0,0.0,100.0,0.0,0.0,309.42490488612873,0,7483.14,0
2022-05-10,26442.33,72.34,5.77,BEAR_SMA_FORCED,0.46,-1,-25.37,0.0,0.0,0.0,100.0,0.0,0.0,309.42490488612873,0,7573.13,0
2022-05-11,26442.33,72.34,5.77,BEAR_SMA_FORCED,0.42,-1,-27.58,0.0,0.0,0.0,100.0,0.0,0.0,309.42490488612873,0,7342.79,0
2022-05-12,26442.33,72.34,5.77,BEAR_SMA_FORCED,0.46,-1,-27.75,0.0,0.0,0.0,100.0,0.0,0.0,309.42490488612873,0,7330.71,0
2022-05-13,26442.33,72.34,5.77,BEAR_SMA_FORCED,0.462,-1,-25.07,0.0,0.0,0.0,100.0,0.0,0.0,309.42490488612873,0,7790.03,0
2022-05-16,26442.33,72.34,5.77,BEAR_SMA_FORCED,0.46,-1,-25.94,0.0,0.0,0.0,100.0,0.0,0.0,309.42490488612873,0,7706.34,0
2022-05-17,26444.97,72.34,5.78,BEAR_SMA_FORCED,0.445,-1,-24.02,0.0,0.0,0.0,100.0,0.0,0.0,309.42490488612873,0,7944.71,0
2022-05-18,26444.97,72.34,5.78,BEAR_SMA_FORCED,0.431,-1,-27.75,0.0,0.0,0.0,100.0,0.0,0.0,309.42490488612873,0,7700.29,0
2022-05-19,26447.6,72.34,5.79,BEAR_SMA_FORCED,0.431,-1,-28.14,0.0,0.0,0.0,100.0,0.0,0.0,309.42490488612873,0,7638.56,0
2022-05-20,26444.97,72.34,5.78,BEAR_SMA_FORCED,0.428,-1,-28.36,0.0,0.0,0.0,100.0,0.0,0.0,309.42490488612873,0,7605.42,0
2022-05-23,26448.93,72.34,5.8,BEAR_SMA_FORCED,0.539,-1,-27.17,0.0,0.0,0.0,100.0,0.0,0.0,309.42490488612873,0,7775.61,0
2022-05-24,26450.24,72.34,5.8,BEAR_SMA_FORCED,0.462,-1,-28.72,0.0,0.0,0.0,100.0,0.0,0.0,309.42490488612873,0,7610.1,0
2022-05-25,26450.24,72.34,5.8,BEAR_SMA_FORCED,0.462,-1,-27.72,0.0,0.0,0.0,100.0,0.0,0.0,309.42490488612873,0,7750.01,0
2022-05-26,26452.88,72.34,5.81,BEAR_SMA_FORCED,0.462,-1,-25.72,0.0,0.0,0.0,100.0,0.0,0.0,309.42490488612873,0,7999.88,0
2022-05-27,26452.88,72.34,5.81,BEAR_SMA_FORCED,0.462,-1,-23.3,0.0,0.0,0.0,100.0,0.0,0.0,309.42490488612873,0,8347.09,0
